GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Less than 10.0 percent,Margin of Error; Total: - Less than 10.0 percent,Estimate; Total: - 10.0 to 14.9 percent,Margin of Error; Total: - 10.0 to 14.9 percent,Estimate; Total: - 15.0 to 19.9 percent,Margin of Error; Total: - 15.0 to 19.9 percent,Estimate; Total: - 20.0 to 24.9 percent,Margin of Error; Total: - 20.0 to 24.9 percent,Estimate; Total: - 25.0 to 29.9 percent,Margin of Error; Total: - 25.0 to 29.9 percent,Estimate; Total: - 30.0 to 34.9 percent,Margin of Error; Total: - 30.0 to 34.9 percent,Estimate; Total: - 35.0 to 39.9 percent,Margin of Error; Total: - 35.0 to 39.9 percent,Estimate; Total: - 40.0 to 49.9 percent,Margin of Error; Total: - 40.0 to 49.9 percent,Estimate; Total: - 50.0 percent or more,Margin of Error; Total: - 50.0 percent or more,Estimate; Total: - Not computed,Margin of Error; Total: - Not computed
1500000US360470956002,360470956002,"Block Group 2, Census Tract 956, Kings County, New York",457,116,0,12,45,41,69,52,103,64,49,52,44,42,8,15,45,40,63,46,31,29
1500000US360470958001,360470958001,"Block Group 1, Census Tract 958, Kings County, New York",135,85,0,12,0,12,39,48,0,12,0,12,16,25,0,12,39,51,29,46,12,18
1500000US360470958002,360470958002,"Block Group 2, Census Tract 958, Kings County, New York",405,115,0,12,44,51,53,60,36,43,26,40,9,15,40,47,55,51,104,67,38,61
1500000US360470960001,360470960001,"Block Group 1, Census Tract 960, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470962001,360470962001,"Block Group 1, Census Tract 962, Kings County, New York",245,60,0,12,12,19,23,28,38,42,29,27,14,17,5,8,31,28,71,48,22,22
1500000US360470964001,360470964001,"Block Group 1, Census Tract 964, Kings County, New York",186,65,9,13,10,18,47,52,17,22,0,12,23,24,0,12,9,13,66,47,5,7
1500000US360470964002,360470964002,"Block Group 2, Census Tract 964, Kings County, New York",169,61,0,12,0,12,54,51,0,12,0,12,0,12,0,12,94,84,21,26,0,12
1500000US360470966001,360470966001,"Block Group 1, Census Tract 966, Kings County, New York",108,38,0,12,0,12,4,7,4,6,4,8,21,29,0,12,8,13,53,33,14,19
1500000US360470966002,360470966002,"Block Group 2, Census Tract 966, Kings County, New York",163,73,0,12,44,45,20,32,35,42,0,12,0,12,11,17,19,23,23,28,11,17
1500000US360470968001,360470968001,"Block Group 1, Census Tract 968, Kings County, New York",62,38,0,12,0,12,0,12,0,12,0,12,0,12,2,7,0,12,39,33,21,23
1500000US360470968002,360470968002,"Block Group 2, Census Tract 968, Kings County, New York",121,55,0,12,7,12,0,12,6,11,21,33,23,35,20,28,0,12,44,33,0,12
1500000US360470970001,360470970001,"Block Group 1, Census Tract 970, Kings County, New York",157,67,0,12,19,30,18,29,16,22,19,30,16,23,16,26,25,32,28,26,0,12
1500000US360470970002,360470970002,"Block Group 2, Census Tract 970, Kings County, New York",216,80,0,12,18,29,0,12,55,58,0,12,6,10,20,32,6,10,82,58,29,34
1500000US360470974001,360470974001,"Block Group 1, Census Tract 974, Kings County, New York",103,52,0,12,0,12,13,21,11,19,8,12,22,25,25,29,10,17,0,12,14,21
1500000US360470974002,360470974002,"Block Group 2, Census Tract 974, Kings County, New York",292,76,5,9,12,22,27,29,42,50,53,42,44,35,2,10,25,28,82,55,0,12
1500000US360470982001,360470982001,"Block Group 1, Census Tract 982, Kings County, New York",915,88,105,47,114,64,124,63,62,35,148,81,60,41,17,19,53,44,194,72,38,40
1500000US360470982002,360470982002,"Block Group 2, Census Tract 982, Kings County, New York",722,93,30,33,65,57,125,61,78,57,75,40,108,59,22,26,69,52,114,69,36,42
1500000US360470984001,360470984001,"Block Group 1, Census Tract 984, Kings County, New York",241,77,35,39,0,12,37,32,30,44,15,24,6,9,0,12,15,24,93,57,10,16
1500000US360470986001,360470986001,"Block Group 1, Census Tract 986, Kings County, New York",262,74,22,35,0,12,21,33,28,33,16,20,23,26,23,25,17,19,101,58,11,16
1500000US360470986002,360470986002,"Block Group 2, Census Tract 986, Kings County, New York",240,74,0,12,51,47,24,22,39,33,6,9,26,29,0,12,36,32,47,42,11,16
1500000US360470988001,360470988001,"Block Group 1, Census Tract 988, Kings County, New York",262,76,30,35,0,12,40,36,38,41,9,13,19,20,18,28,0,12,108,75,0,12
1500000US360470988002,360470988002,"Block Group 2, Census Tract 988, Kings County, New York",388,75,9,15,6,11,42,42,79,48,38,38,21,32,24,39,54,46,84,61,31,39
1500000US360470990001,360470990001,"Block Group 1, Census Tract 990, Kings County, New York",139,63,22,35,42,40,11,16,20,25,13,22,0,12,0,12,0,12,31,25,0,12
1500000US360470992001,360470992001,"Block Group 1, Census Tract 992, Kings County, New York",211,68,11,16,0,12,22,21,46,42,11,17,22,24,0,12,15,25,79,50,5,8
1500000US360470994001,360470994001,"Block Group 1, Census Tract 994, Kings County, New York",382,75,0,12,5,8,53,41,80,55,43,36,75,64,0,12,11,18,115,64,0,12
1500000US360470996001,360470996001,"Block Group 1, Census Tract 996, Kings County, New York",202,86,0,12,0,12,39,44,13,23,32,39,0,12,14,15,13,21,73,65,18,32
1500000US360470996002,360470996002,"Block Group 2, Census Tract 996, Kings County, New York",316,100,0,12,21,33,33,41,11,21,60,47,64,53,37,39,0,12,66,49,24,27
1500000US360470998001,360470998001,"Block Group 1, Census Tract 998, Kings County, New York",271,98,0,12,28,32,18,29,46,49,68,65,25,21,24,37,0,12,42,47,20,31
1500000US360470998002,360470998002,"Block Group 2, Census Tract 998, Kings County, New York",380,124,0,12,36,33,32,39,26,26,71,58,32,45,17,27,21,34,115,64,30,46
1500000US360471004001,360471004001,"Block Group 1, Census Tract 1004, Kings County, New York",557,114,0,12,73,59,106,65,94,61,91,66,39,29,41,38,22,34,85,68,6,8
1500000US360471006001,360471006001,"Block Group 1, Census Tract 1006, Kings County, New York",129,52,7,11,55,40,15,24,12,19,16,25,17,20,0,12,0,12,7,11,0,12
1500000US360471006002,360471006002,"Block Group 2, Census Tract 1006, Kings County, New York",191,64,0,12,36,27,61,41,0,12,0,12,29,31,0,12,22,27,43,36,0,12
1500000US360471008001,360471008001,"Block Group 1, Census Tract 1008, Kings County, New York",125,56,0,12,11,18,0,12,0,12,21,34,23,36,12,19,4,6,34,30,20,32
1500000US360471008002,360471008002,"Block Group 2, Census Tract 1008, Kings County, New York",95,52,11,17,0,12,0,12,22,33,0,12,39,33,0,12,0,12,16,13,7,16
1500000US360471010001,360471010001,"Block Group 1, Census Tract 1010, Kings County, New York",113,61,0,12,0,12,4,8,10,15,15,24,26,41,0,12,0,12,58,43,0,12
1500000US360471010002,360471010002,"Block Group 2, Census Tract 1010, Kings County, New York",186,80,0,12,0,12,45,47,10,11,15,25,0,12,55,60,6,9,32,33,23,37
1500000US360471012001,360471012001,"Block Group 1, Census Tract 1012, Kings County, New York",188,72,13,21,0,12,0,12,35,31,29,31,26,18,15,22,23,25,47,36,0,12
1500000US360471012002,360471012002,"Block Group 2, Census Tract 1012, Kings County, New York",74,54,0,12,0,12,0,12,40,33,0,12,0,12,0,12,0,12,5,9,29,44
1500000US360471014001,360471014001,"Block Group 1, Census Tract 1014, Kings County, New York",179,63,0,12,5,8,31,34,0,12,17,19,17,20,9,14,0,12,90,54,10,15
1500000US360471014002,360471014002,"Block Group 2, Census Tract 1014, Kings County, New York",27,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,10,21,32
1500000US360471016001,360471016001,"Block Group 1, Census Tract 1016, Kings County, New York",148,61,4,6,24,29,0,12,0,12,32,31,25,28,55,35,0,12,8,10,0,12
1500000US360471018001,360471018001,"Block Group 1, Census Tract 1018, Kings County, New York",240,86,0,12,49,64,7,11,5,9,27,32,42,35,15,24,0,12,86,50,9,14
1500000US360471020001,360471020001,"Block Group 1, Census Tract 1020, Kings County, New York",178,68,0,12,5,8,0,12,36,41,26,40,24,22,25,26,12,19,50,35,0,12
1500000US360471022001,360471022001,"Block Group 1, Census Tract 1022, Kings County, New York",335,71,0,12,4,6,60,44,38,31,0,12,53,38,27,27,32,37,97,52,24,23
1500000US360471024001,360471024001,"Block Group 1, Census Tract 1024, Kings County, New York",293,83,11,17,0,12,31,28,24,33,51,43,66,48,0,12,25,21,85,48,0,12
1500000US360471026001,360471026001,"Block Group 1, Census Tract 1026, Kings County, New York",395,86,9,14,22,25,33,26,65,48,33,37,45,45,45,38,26,25,112,61,5,7
1500000US360471028000,360471028000,"Block Group 0, Census Tract 1028, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471028001,360471028001,"Block Group 1, Census Tract 1028, Kings County, New York",80,37,5,9,5,10,0,12,11,17,7,10,21,20,13,19,12,19,6,9,0,12
1500000US360471028002,360471028002,"Block Group 2, Census Tract 1028, Kings County, New York",136,66,0,12,44,37,0,12,21,28,12,20,0,12,0,12,15,24,20,23,24,38
1500000US360471034000,360471034000,"Block Group 0, Census Tract 1034, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471034001,360471034001,"Block Group 1, Census Tract 1034, Kings County, New York",1541,104,169,112,154,77,186,91,238,86,197,79,177,74,89,64,33,28,232,89,66,41
1500000US360471058011,360471058011,"Block Group 1, Census Tract 1058.01, Kings County, New York",648,150,25,42,14,24,126,111,26,32,112,86,106,74,52,49,32,41,138,84,17,32
1500000US360471058012,360471058012,"Block Group 2, Census Tract 1058.01, Kings County, New York",1655,220,88,100,48,69,170,123,102,79,176,104,297,140,158,129,44,59,447,196,125,136
1500000US360471058013,360471058013,"Block Group 3, Census Tract 1058.01, Kings County, New York",1032,200,16,26,10,24,81,83,25,41,457,204,185,104,47,63,40,38,149,108,22,28
1500000US360471058041,360471058041,"Block Group 1, Census Tract 1058.04, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471058042,360471058042,"Block Group 2, Census Tract 1058.04, Kings County, New York",578,127,0,12,39,63,65,72,35,54,157,80,160,96,56,53,41,64,25,31,0,12
1500000US360471058043,360471058043,"Block Group 3, Census Tract 1058.04, Kings County, New York",1260,194,88,102,59,48,182,110,167,123,140,77,175,112,141,106,132,157,127,90,49,58
1500000US360471058044,360471058044,"Block Group 4, Census Tract 1058.04, Kings County, New York",1065,173,0,12,29,36,97,92,169,117,306,200,100,92,28,32,36,38,264,136,36,40
1500000US360471070000,360471070000,"Block Group 0, Census Tract 1070, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360471070001,360471070001,"Block Group 1, Census Tract 1070, Kings County, New York",105,75,18,27,9,14,10,16,45,67,3,5,8,14,0,12,0,12,12,13,0,12
1500000US360471078001,360471078001,"Block Group 1, Census Tract 1078, Kings County, New York",148,66,0,12,0,12,25,27,62,52,0,12,50,45,0,12,0,12,11,18,0,12
1500000US360471078002,360471078002,"Block Group 2, Census Tract 1078, Kings County, New York",325,100,29,34,46,51,18,20,62,48,27,32,0,12,28,33,40,50,63,58,12,20
1500000US360471078003,360471078003,"Block Group 3, Census Tract 1078, Kings County, New York",108,70,36,40,0,12,33,38,0,12,0,12,0,12,0,12,21,35,18,28,0,12
1500000US360471078004,360471078004,"Block Group 4, Census Tract 1078, Kings County, New York",314,102,6,12,22,23,41,46,36,27,38,45,21,30,19,30,71,70,60,34,0,12
1500000US360471098001,360471098001,"Block Group 1, Census Tract 1098, Kings County, New York",353,69,0,12,39,43,40,44,36,37,54,34,46,50,21,33,11,17,84,40,22,35
1500000US360471098002,360471098002,"Block Group 2, Census Tract 1098, Kings County, New York",127,64,0,12,0,12,84,61,0,12,0,12,0,12,0,12,10,16,33,31,0,12
1500000US360471104001,360471104001,"Block Group 1, Census Tract 1104, Kings County, New York",126,76,0,12,0,12,9,15,10,16,0,12,20,30,20,32,11,16,56,63,0,12
1500000US360471104002,360471104002,"Block Group 2, Census Tract 1104, Kings County, New York",578,129,20,32,46,55,134,73,46,45,84,57,34,43,33,40,20,31,150,84,11,18
1500000US360471104003,360471104003,"Block Group 3, Census Tract 1104, Kings County, New York",294,101,20,32,23,36,39,37,28,35,0,12,8,12,34,54,0,12,97,63,45,52
1500000US360471104004,360471104004,"Block Group 4, Census Tract 1104, Kings County, New York",162,73,19,31,9,17,10,16,0,12,17,27,20,29,23,37,0,12,32,36,32,39
1500000US360471106001,360471106001,"Block Group 1, Census Tract 1106, Kings County, New York",886,99,47,47,114,61,157,76,58,52,77,45,130,97,68,52,27,26,172,67,36,43
1500000US360471106002,360471106002,"Block Group 2, Census Tract 1106, Kings County, New York",679,104,53,59,136,73,119,69,110,77,121,58,33,33,13,21,24,26,47,33,23,22
1500000US360471110001,360471110001,"Block Group 1, Census Tract 1110, Kings County, New York",918,95,74,57,29,25,124,59,179,86,144,70,45,43,0,12,88,60,163,98,72,53
1500000US360471110002,360471110002,"Block Group 2, Census Tract 1110, Kings County, New York",533,83,85,65,94,72,29,27,67,46,71,43,53,41,0,12,24,37,89,72,21,22
1500000US360471116001,360471116001,"Block Group 1, Census Tract 1116, Kings County, New York",455,113,38,38,0,12,43,59,51,40,0,12,81,70,38,44,62,58,69,61,73,71
1500000US360471116002,360471116002,"Block Group 2, Census Tract 1116, Kings County, New York",231,90,27,34,49,76,34,45,0,12,6,11,0,12,0,12,0,12,93,69,22,35
1500000US360471118001,360471118001,"Block Group 1, Census Tract 1118, Kings County, New York",303,96,9,13,4,8,6,17,0,12,29,33,15,20,38,34,25,29,81,58,96,78
1500000US360471118002,360471118002,"Block Group 2, Census Tract 1118, Kings County, New York",383,118,0,12,17,28,40,53,0,12,18,30,4,8,21,32,67,70,152,85,64,68
1500000US360471120001,360471120001,"Block Group 1, Census Tract 1120, Kings County, New York",206,77,0,12,0,12,12,18,0,12,0,12,0,12,10,14,7,12,160,68,17,29
1500000US360471120002,360471120002,"Block Group 2, Census Tract 1120, Kings County, New York",581,108,73,65,54,49,57,53,36,45,60,57,41,50,32,37,34,40,111,68,83,59
1500000US360471122001,360471122001,"Block Group 1, Census Tract 1122, Kings County, New York",441,110,0,12,30,36,27,41,44,51,21,32,32,32,19,31,57,53,136,76,75,59
1500000US360471122002,360471122002,"Block Group 2, Census Tract 1122, Kings County, New York",389,97,0,12,16,24,44,37,24,38,17,28,0,12,0,12,59,66,198,88,31,37
1500000US360471124001,360471124001,"Block Group 1, Census Tract 1124, Kings County, New York",160,91,0,12,0,12,0,12,0,12,0,12,53,58,0,12,0,12,107,80,0,12
1500000US360471124002,360471124002,"Block Group 2, Census Tract 1124, Kings County, New York",174,102,0,12,0,12,10,15,0,12,37,46,0,12,0,12,10,15,87,77,30,55
1500000US360471124003,360471124003,"Block Group 3, Census Tract 1124, Kings County, New York",353,117,14,35,0,12,125,43,59,68,37,59,0,12,0,12,27,36,91,99,0,12
1500000US360471126001,360471126001,"Block Group 1, Census Tract 1126, Kings County, New York",382,98,0,12,45,53,0,12,27,44,33,37,10,17,16,26,20,23,183,82,48,48
1500000US360471126002,360471126002,"Block Group 2, Census Tract 1126, Kings County, New York",254,91,0,12,3,10,0,12,26,41,23,38,45,50,21,31,9,16,127,72,0,12
1500000US360471126003,360471126003,"Block Group 3, Census Tract 1126, Kings County, New York",315,103,20,33,10,15,28,36,10,17,27,42,0,12,8,13,22,36,164,85,26,31
1500000US360471128001,360471128001,"Block Group 1, Census Tract 1128, Kings County, New York",284,100,0,12,14,20,0,12,40,36,44,50,22,35,22,36,23,37,60,52,59,55
1500000US360471128002,360471128002,"Block Group 2, Census Tract 1128, Kings County, New York",287,94,8,14,33,39,0,12,43,44,22,35,50,51,8,13,0,12,123,72,0,12
1500000US360471128003,360471128003,"Block Group 3, Census Tract 1128, Kings County, New York",417,103,0,12,7,13,45,50,52,48,23,23,104,81,39,44,13,20,105,52,29,41
1500000US360471130001,360471130001,"Block Group 1, Census Tract 1130, Kings County, New York",173,64,9,15,13,20,30,32,29,34,16,19,39,47,0,12,10,14,17,19,10,19
1500000US360471130002,360471130002,"Block Group 2, Census Tract 1130, Kings County, New York",218,81,0,12,29,40,11,17,0,12,82,69,24,37,0,12,7,14,51,34,14,21
1500000US360471130003,360471130003,"Block Group 3, Census Tract 1130, Kings County, New York",530,110,29,41,14,21,25,41,61,50,58,52,0,12,0,12,11,17,183,81,149,80
1500000US360471130004,360471130004,"Block Group 4, Census Tract 1130, Kings County, New York",155,85,0,12,0,12,0,12,20,31,0,12,0,12,7,12,0,12,69,52,59,61
1500000US360471132001,360471132001,"Block Group 1, Census Tract 1132, Kings County, New York",149,56,0,12,0,12,26,25,53,46,0,12,17,29,0,12,0,12,30,28,23,29
1500000US360471132002,360471132002,"Block Group 2, Census Tract 1132, Kings County, New York",217,57,0,12,8,13,14,17,27,28,14,23,0,12,36,45,22,27,88,48,8,13
1500000US360471134001,360471134001,"Block Group 1, Census Tract 1134, Kings County, New York",148,57,0,12,13,20,13,14,31,35,17,21,9,10,33,31,4,13,28,38,0,12
1500000US360471134002,360471134002,"Block Group 2, Census Tract 1134, Kings County, New York",362,62,30,34,24,33,5,7,30,29,55,31,29,27,14,17,17,21,158,58,0,12
1500000US360471134003,360471134003,"Block Group 3, Census Tract 1134, Kings County, New York",229,62,0,12,20,22,6,16,66,52,16,19,5,10,8,13,19,20,72,41,17,19
1500000US360471142011,360471142011,"Block Group 1, Census Tract 1142.01, Kings County, New York",65,39,0,12,0,12,0,12,0,12,5,8,4,7,10,15,0,12,33,32,13,21
1500000US360471142012,360471142012,"Block Group 2, Census Tract 1142.01, Kings County, New York",129,57,0,12,0,12,0,12,25,25,7,14,25,23,0,12,0,12,72,54,0,12
1500000US360471142021,360471142021,"Block Group 1, Census Tract 1142.02, Kings County, New York",461,77,27,42,0,12,26,34,56,44,25,28,41,32,31,35,34,31,148,74,73,56
1500000US360471142022,360471142022,"Block Group 2, Census Tract 1142.02, Kings County, New York",223,83,0,12,17,27,0,12,36,45,13,20,11,18,19,25,11,17,106,69,10,16
1500000US360471144001,360471144001,"Block Group 1, Census Tract 1144, Kings County, New York",78,48,0,12,0,12,0,12,14,22,0,12,0,12,20,31,0,12,22,22,22,35
1500000US360471144002,360471144002,"Block Group 2, Census Tract 1144, Kings County, New York",176,63,5,7,0,12,12,15,11,17,22,34,0,12,15,21,11,18,83,56,17,20
1500000US360471144003,360471144003,"Block Group 3, Census Tract 1144, Kings County, New York",168,72,0,12,0,12,32,36,11,18,43,52,0,12,0,12,16,26,56,45,10,15
1500000US360471144004,360471144004,"Block Group 4, Census Tract 1144, Kings County, New York",273,86,15,25,85,67,0,12,11,17,7,11,67,56,0,12,25,25,57,34,6,11
1500000US360471146001,360471146001,"Block Group 1, Census Tract 1146, Kings County, New York",352,85,0,12,21,32,56,49,23,26,0,12,51,40,20,26,14,16,130,65,37,32
1500000US360471146002,360471146002,"Block Group 2, Census Tract 1146, Kings County, New York",295,82,0,12,6,10,22,35,48,42,0,12,21,24,13,20,27,30,96,46,62,56
1500000US360471150001,360471150001,"Block Group 1, Census Tract 1150, Kings County, New York",225,71,0,12,0,12,0,12,25,40,48,35,34,36,0,12,53,50,54,39,11,18
1500000US360471150002,360471150002,"Block Group 2, Census Tract 1150, Kings County, New York",273,84,0,12,39,41,46,41,23,24,19,21,23,37,0,12,0,12,92,46,31,30
1500000US360471150003,360471150003,"Block Group 3, Census Tract 1150, Kings County, New York",129,56,0,12,0,12,0,12,8,13,0,12,13,21,0,12,0,12,108,54,0,12
1500000US360471152001,360471152001,"Block Group 1, Census Tract 1152, Kings County, New York",157,73,0,12,16,17,14,22,12,20,38,52,11,19,0,12,0,12,66,41,0,12
1500000US360471152002,360471152002,"Block Group 2, Census Tract 1152, Kings County, New York",270,68,5,8,23,17,12,18,0,12,29,27,44,37,12,13,12,18,63,44,70,51
1500000US360471152003,360471152003,"Block Group 3, Census Tract 1152, Kings County, New York",232,76,0,12,0,12,12,19,0,12,31,30,37,33,42,34,2,8,108,64,0,12
1500000US360471156001,360471156001,"Block Group 1, Census Tract 1156, Kings County, New York",211,67,0,12,21,23,0,12,13,23,13,20,20,32,20,23,44,45,80,59,0,12
1500000US360471156002,360471156002,"Block Group 2, Census Tract 1156, Kings County, New York",434,94,30,32,0,12,59,49,26,28,56,55,12,19,57,57,52,49,85,56,57,46
1500000US360471156003,360471156003,"Block Group 3, Census Tract 1156, Kings County, New York",416,86,59,47,21,34,51,33,20,29,66,45,38,38,47,46,24,26,64,44,26,33
1500000US360471156004,360471156004,"Block Group 4, Census Tract 1156, Kings County, New York",408,77,0,12,41,33,0,12,0,12,26,30,81,49,0,12,47,45,154,75,59,55
1500000US360471158001,360471158001,"Block Group 1, Census Tract 1158, Kings County, New York",175,86,0,12,0,12,0,12,0,12,0,12,6,9,0,12,62,56,69,47,38,58
1500000US360471158002,360471158002,"Block Group 2, Census Tract 1158, Kings County, New York",232,79,0,12,12,20,0,12,40,44,12,20,13,14,67,66,43,47,38,40,7,13
1500000US360471158003,360471158003,"Block Group 3, Census Tract 1158, Kings County, New York",269,78,13,21,14,22,59,45,32,40,3,6,23,36,11,19,0,12,103,66,11,17
