GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1500000US360470880001,360470880001,"Block Group 1, Census Tract 880, Kings County, New York",510,120,95,78,0,12,9,16,9,14,0,12,17,20,0,12,21,32,47,45,43,50,42,52,118,76,34,42,28,36,47,34,0,12
1500000US360470880002,360470880002,"Block Group 2, Census Tract 880, Kings County, New York",241,75,0,12,7,11,22,36,21,24,18,30,10,16,16,19,12,19,19,30,38,42,21,23,57,38,0,12,0,12,0,12,0,12
1500000US360470880003,360470880003,"Block Group 3, Census Tract 880, Kings County, New York",412,109,47,53,18,21,27,35,0,12,27,43,12,19,49,39,34,54,14,23,36,35,54,54,25,34,69,59,0,12,0,12,0,12
1500000US360470882001,360470882001,"Block Group 1, Census Tract 882, Kings County, New York",787,146,146,87,65,64,38,43,72,70,55,57,65,64,28,40,47,41,52,58,77,64,80,72,30,36,16,24,0,12,16,25,0,12
1500000US360470882002,360470882002,"Block Group 2, Census Tract 882, Kings County, New York",464,131,111,88,62,56,0,12,0,12,17,26,0,12,25,42,34,56,29,32,22,31,58,66,39,46,67,58,0,12,0,12,0,12
1500000US360470882003,360470882003,"Block Group 3, Census Tract 882, Kings County, New York",540,145,26,43,0,12,16,26,0,12,55,64,0,12,57,53,0,12,23,37,137,103,69,78,50,59,68,70,24,41,0,12,15,24
1500000US360470882004,360470882004,"Block Group 4, Census Tract 882, Kings County, New York",684,159,64,63,34,54,79,75,48,46,80,56,25,28,43,46,41,66,0,12,71,65,91,86,58,69,0,12,0,12,33,38,17,26
1500000US360470884001,360470884001,"Block Group 1, Census Tract 884, Kings County, New York",597,126,36,33,69,59,13,19,44,54,67,49,77,71,20,31,80,62,26,40,66,55,33,38,47,57,0,12,19,30,0,12,0,12
1500000US360470884002,360470884002,"Block Group 2, Census Tract 884, Kings County, New York",495,113,51,50,10,15,50,48,23,31,16,26,78,74,7,13,48,46,30,43,53,49,18,21,67,51,10,16,0,12,10,16,24,34
1500000US360470884003,360470884003,"Block Group 3, Census Tract 884, Kings County, New York",750,138,106,67,51,45,12,18,31,37,43,43,14,22,40,42,20,32,68,65,65,67,171,86,33,37,30,32,34,39,21,34,11,17
1500000US360470886001,360470886001,"Block Group 1, Census Tract 886, Kings County, New York",489,104,113,59,23,25,40,47,14,23,7,11,25,27,31,38,31,35,0,12,55,53,57,48,57,52,36,42,0,12,0,12,0,12
1500000US360470886002,360470886002,"Block Group 2, Census Tract 886, Kings County, New York",482,104,172,86,29,32,32,24,0,12,36,41,12,19,60,43,0,12,25,39,31,39,21,34,26,28,23,26,3,11,12,19,0,12
1500000US360470886003,360470886003,"Block Group 3, Census Tract 886, Kings County, New York",793,128,76,59,62,53,63,51,29,35,55,48,73,63,0,12,20,30,28,33,104,73,68,50,157,85,37,41,0,12,21,23,0,12
1500000US360470888001,360470888001,"Block Group 1, Census Tract 888, Kings County, New York",437,112,54,37,31,39,63,55,10,14,21,33,48,43,48,57,35,35,26,34,35,50,22,36,17,28,0,12,18,28,9,14,0,12
1500000US360470888002,360470888002,"Block Group 2, Census Tract 888, Kings County, New York",407,97,0,12,0,12,9,15,23,36,9,14,44,50,45,50,42,39,11,17,34,42,73,46,64,54,35,42,0,12,10,16,8,13
1500000US360470888003,360470888003,"Block Group 3, Census Tract 888, Kings County, New York",516,104,82,62,12,20,32,39,45,42,25,24,0,12,16,25,6,11,45,50,9,16,83,54,68,61,62,46,31,37,0,12,0,12
1500000US360470890001,360470890001,"Block Group 1, Census Tract 890, Kings County, New York",528,137,65,67,69,66,28,46,29,49,47,48,1,14,0,12,67,67,33,52,29,44,23,39,118,84,0,12,0,12,0,12,19,29
1500000US360470890002,360470890002,"Block Group 2, Census Tract 890, Kings County, New York",594,144,86,56,97,107,33,53,30,47,36,44,45,59,12,20,47,50,50,59,59,61,22,36,46,61,31,49,0,12,0,12,0,12
1500000US360470890003,360470890003,"Block Group 3, Census Tract 890, Kings County, New York",191,61,23,37,33,39,0,12,43,59,0,12,9,15,15,24,0,12,0,12,35,57,0,12,0,12,33,53,0,12,0,12,0,12
1500000US360470890004,360470890004,"Block Group 4, Census Tract 890, Kings County, New York",451,114,85,57,11,18,31,36,104,83,83,66,0,12,30,37,15,23,16,26,28,45,25,39,12,19,0,12,11,17,0,12,0,12
1500000US360470890005,360470890005,"Block Group 5, Census Tract 890, Kings County, New York",234,105,63,71,0,12,0,12,14,23,27,43,6,24,0,12,0,12,48,76,0,12,15,24,22,26,27,44,0,12,12,20,0,12
1500000US360470890006,360470890006,"Block Group 6, Census Tract 890, Kings County, New York",83,92,0,12,0,12,39,63,0,12,0,12,0,12,44,70,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470892001,360470892001,"Block Group 1, Census Tract 892, Kings County, New York",241,99,18,29,19,30,0,12,0,12,42,47,0,12,0,12,0,12,22,36,91,80,19,31,30,41,0,12,0,12,0,12,0,12
1500000US360470892002,360470892002,"Block Group 2, Census Tract 892, Kings County, New York",600,112,65,49,109,76,70,63,57,48,28,39,56,52,84,73,0,12,18,29,68,73,27,36,0,12,18,30,0,12,0,12,0,12
1500000US360470892003,360470892003,"Block Group 3, Census Tract 892, Kings County, New York",466,131,37,31,118,77,25,32,62,45,14,21,9,24,40,47,13,17,17,27,56,53,21,24,31,48,0,12,23,37,0,12,0,12
1500000US360470892004,360470892004,"Block Group 4, Census Tract 892, Kings County, New York",162,84,20,33,15,17,7,19,51,57,0,12,5,24,6,10,39,76,0,12,0,12,0,12,19,32,0,12,0,12,0,12,0,12
1500000US360470894001,360470894001,"Block Group 1, Census Tract 894, Kings County, New York",288,103,66,49,0,12,0,12,0,12,43,50,13,21,27,43,19,29,0,12,13,19,41,40,14,23,12,19,40,54,0,12,0,12
1500000US360470894002,360470894002,"Block Group 2, Census Tract 894, Kings County, New York",324,89,39,47,14,23,0,12,0,12,21,34,0,12,16,24,24,22,14,23,47,45,84,69,38,39,10,15,9,15,8,12,0,12
1500000US360470894003,360470894003,"Block Group 3, Census Tract 894, Kings County, New York",208,85,18,28,10,21,17,27,0,12,0,12,11,18,0,12,0,12,0,12,72,66,8,12,18,23,8,13,7,12,0,12,39,42
1500000US360470894004,360470894004,"Block Group 4, Census Tract 894, Kings County, New York",393,86,47,47,0,12,58,50,50,47,38,52,23,28,46,46,2,7,0,12,47,46,0,12,63,58,19,33,0,12,0,12,0,12
1500000US360470896001,360470896001,"Block Group 1, Census Tract 896, Kings County, New York",232,78,37,38,41,45,0,12,16,26,0,12,8,13,0,12,0,12,26,28,14,18,41,46,19,22,22,35,8,13,0,12,0,12
1500000US360470896002,360470896002,"Block Group 2, Census Tract 896, Kings County, New York",666,111,99,57,70,55,71,43,29,34,13,19,87,56,62,58,78,59,0,12,30,35,71,52,56,49,0,12,0,12,0,12,0,12
1500000US360470896003,360470896003,"Block Group 3, Census Tract 896, Kings County, New York",406,105,24,33,73,42,12,19,0,12,58,53,70,54,29,35,26,38,39,42,0,12,18,21,40,41,17,27,0,12,0,12,0,12
1500000US360470898001,360470898001,"Block Group 1, Census Tract 898, Kings County, New York",338,83,25,27,26,26,9,14,51,54,0,12,36,37,42,43,32,28,23,29,14,17,45,39,24,25,5,9,0,12,0,12,6,8
1500000US360470898002,360470898002,"Block Group 2, Census Tract 898, Kings County, New York",326,66,6,10,51,51,11,17,25,24,9,14,13,21,59,46,18,22,21,25,19,20,8,14,16,18,26,38,33,27,0,12,11,16
1500000US360470900001,360470900001,"Block Group 1, Census Tract 900, Kings County, New York",170,73,26,30,0,12,18,28,26,39,17,27,11,18,0,12,0,12,0,12,0,12,30,46,0,12,24,32,18,31,0,12,0,12
1500000US360470900002,360470900002,"Block Group 2, Census Tract 900, Kings County, New York",189,63,50,49,8,13,11,20,7,12,46,48,6,10,0,12,0,12,21,28,40,44,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470900003,360470900003,"Block Group 3, Census Tract 900, Kings County, New York",356,84,58,42,25,39,23,22,11,18,46,43,22,33,8,13,0,12,0,12,15,25,118,77,12,21,18,31,0,12,0,12,0,12
1500000US360470900004,360470900004,"Block Group 4, Census Tract 900, Kings County, New York",455,97,74,58,44,45,50,52,19,30,18,27,76,59,33,41,0,12,0,12,57,55,27,33,0,12,50,54,0,12,0,12,7,13
1500000US360470900005,360470900005,"Block Group 5, Census Tract 900, Kings County, New York",351,106,76,67,35,34,49,46,0,12,0,12,22,35,58,45,15,24,14,25,37,41,20,30,25,31,0,12,0,12,0,12,0,12
1500000US360470900006,360470900006,"Block Group 6, Census Tract 900, Kings County, New York",282,83,68,41,15,23,18,27,18,18,51,47,19,30,30,51,54,41,0,12,9,13,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470900007,360470900007,"Block Group 7, Census Tract 900, Kings County, New York",207,70,37,28,37,36,15,26,21,33,0,12,35,50,14,22,0,12,0,12,0,12,48,48,0,12,0,12,0,12,0,12,0,12
1500000US360470902001,360470902001,"Block Group 1, Census Tract 902, Kings County, New York",374,78,222,79,34,27,13,18,12,15,19,25,10,16,10,16,5,8,6,10,6,11,6,10,25,31,6,10,0,12,0,12,0,12
1500000US360470902002,360470902002,"Block Group 2, Census Tract 902, Kings County, New York",67,34,4,7,0,12,0,12,0,12,6,9,5,7,0,12,0,12,0,12,1,9,0,12,36,34,15,18,0,12,0,12,0,12
1500000US360470902003,360470902003,"Block Group 3, Census Tract 902, Kings County, New York",56,42,38,43,0,12,7,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,0,12,0,12,0,12,0,12
1500000US360470902004,360470902004,"Block Group 4, Census Tract 902, Kings County, New York",229,79,16,21,5,7,0,12,41,41,0,12,0,12,16,17,5,8,12,19,48,43,17,17,3,9,53,56,0,12,13,18,0,12
1500000US360470902005,360470902005,"Block Group 5, Census Tract 902, Kings County, New York",161,51,0,12,13,20,6,10,0,12,0,12,10,15,0,12,0,12,20,17,6,10,11,13,56,40,2,5,0,12,37,36,0,12
1500000US360470906001,360470906001,"Block Group 1, Census Tract 906, Kings County, New York",367,78,92,60,39,33,8,12,7,12,48,45,31,39,27,32,8,14,8,13,70,57,11,20,18,28,0,12,0,12,0,12,0,12
1500000US360470906002,360470906002,"Block Group 2, Census Tract 906, Kings County, New York",682,84,320,86,25,31,81,56,5,11,69,51,55,46,11,19,11,18,21,26,0,12,11,16,18,20,33,41,14,21,8,13,0,12
1500000US360470906003,360470906003,"Block Group 3, Census Tract 906, Kings County, New York",532,91,169,66,83,56,43,38,32,32,74,48,37,45,25,33,12,18,0,12,27,23,7,11,23,28,0,12,0,12,0,12,0,12
1500000US360470908001,360470908001,"Block Group 1, Census Tract 908, Kings County, New York",566,111,215,113,133,88,61,59,11,16,29,17,0,12,0,12,42,52,18,29,0,12,39,43,11,18,0,12,0,12,0,12,7,15
1500000US360470908002,360470908002,"Block Group 2, Census Tract 908, Kings County, New York",360,87,112,65,80,61,58,40,18,21,0,12,17,27,31,38,0,12,0,12,9,13,15,26,6,10,0,12,0,12,14,23,0,12
1500000US360470908003,360470908003,"Block Group 3, Census Tract 908, Kings County, New York",280,101,117,72,74,48,34,40,0,12,0,12,5,15,0,12,0,12,0,12,17,26,0,12,33,47,0,12,0,12,0,12,0,12
1500000US360470910001,360470910001,"Block Group 1, Census Tract 910, Kings County, New York",695,160,278,137,66,72,14,24,76,75,45,59,32,37,25,30,46,75,0,12,71,78,0,12,18,28,24,37,0,12,0,12,0,12
1500000US360470910002,360470910002,"Block Group 2, Census Tract 910, Kings County, New York",543,130,194,128,207,119,0,12,0,12,43,50,14,25,0,12,0,12,0,12,18,29,51,58,16,24,0,12,0,12,0,12,0,12
1500000US360470910003,360470910003,"Block Group 3, Census Tract 910, Kings County, New York",468,147,262,134,109,84,37,41,0,12,14,23,0,12,16,27,0,12,30,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470910004,360470910004,"Block Group 4, Census Tract 910, Kings County, New York",650,155,351,139,171,95,85,61,0,12,29,34,14,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470912001,360470912001,"Block Group 1, Census Tract 912, Kings County, New York",627,158,221,117,72,61,99,76,44,39,99,92,0,12,0,12,85,86,0,12,0,12,0,12,7,12,0,12,0,12,0,12,0,12
1500000US360470912002,360470912002,"Block Group 2, Census Tract 912, Kings County, New York",662,157,100,70,98,75,62,64,47,53,124,112,57,55,0,12,70,84,33,51,28,34,0,12,16,28,0,12,0,12,0,12,27,44
1500000US360470912003,360470912003,"Block Group 3, Census Tract 912, Kings County, New York",947,182,351,145,105,71,88,75,76,74,41,68,80,75,14,23,19,23,0,12,0,12,88,67,44,49,38,62,3,11,0,12,0,12
1500000US360470916001,360470916001,"Block Group 1, Census Tract 916, Kings County, New York",317,91,106,66,95,66,29,34,12,22,27,31,7,11,19,23,15,24,5,10,0,12,2,6,0,12,0,12,0,12,0,12,0,12
1500000US360470916002,360470916002,"Block Group 2, Census Tract 916, Kings County, New York",400,93,112,76,25,33,50,57,0,12,0,12,51,42,71,69,0,12,18,28,0,12,19,30,27,33,27,37,0,12,0,12,0,12
1500000US360470916003,360470916003,"Block Group 3, Census Tract 916, Kings County, New York",356,89,67,53,0,12,38,43,6,9,30,36,6,10,85,66,0,12,0,12,30,31,37,35,31,30,20,33,6,11,0,12,0,12
1500000US360470916004,360470916004,"Block Group 4, Census Tract 916, Kings County, New York",380,109,93,62,23,26,34,50,19,32,18,27,30,35,13,19,9,15,0,12,31,49,10,15,71,43,0,12,23,32,6,9,0,12
1500000US360470918001,360470918001,"Block Group 1, Census Tract 918, Kings County, New York",748,62,191,91,128,66,35,24,48,40,28,27,54,36,64,58,26,23,24,34,21,30,47,43,39,49,30,29,0,12,13,22,0,12
1500000US360470918002,360470918002,"Block Group 2, Census Tract 918, Kings County, New York",307,58,8,9,19,19,22,21,32,25,7,11,4,6,27,41,8,9,2,9,8,12,30,23,46,36,34,26,46,43,14,15,0,12
1500000US360470920001,360470920001,"Block Group 1, Census Tract 920, Kings County, New York",228,65,68,47,0,12,24,18,0,12,9,15,27,35,0,12,24,37,0,12,0,12,18,20,13,21,0,12,0,12,45,50,0,12
1500000US360470920002,360470920002,"Block Group 2, Census Tract 920, Kings County, New York",488,83,171,69,28,27,59,42,0,12,10,12,18,28,35,37,80,62,39,40,10,15,0,12,5,8,22,23,0,12,11,17,0,12
1500000US360470920003,360470920003,"Block Group 3, Census Tract 920, Kings County, New York",368,88,15,17,41,49,9,15,11,15,0,12,0,12,6,10,10,16,11,17,25,33,63,56,67,44,66,57,11,16,0,12,33,42
1500000US360470922001,360470922001,"Block Group 1, Census Tract 922, Kings County, New York",301,109,16,26,0,12,32,24,43,55,35,46,49,51,0,12,0,12,0,12,63,54,0,12,10,15,45,52,8,14,0,12,0,12
1500000US360470922002,360470922002,"Block Group 2, Census Tract 922, Kings County, New York",893,114,83,56,45,42,44,46,76,61,68,57,86,71,43,36,9,18,89,78,91,53,72,56,73,58,55,43,0,12,59,56,0,12
1500000US360470924001,360470924001,"Block Group 1, Census Tract 924, Kings County, New York",438,76,66,53,27,43,17,21,20,26,9,14,14,13,25,24,28,41,24,26,21,24,73,66,78,56,0,12,21,23,15,19,0,12
1500000US360470924002,360470924002,"Block Group 2, Census Tract 924, Kings County, New York",309,78,41,44,13,16,44,42,74,64,2,5,9,16,10,15,0,12,0,12,0,12,28,25,49,48,0,12,32,36,7,12,0,12
1500000US360470924003,360470924003,"Block Group 3, Census Tract 924, Kings County, New York",202,64,0,12,27,25,15,18,14,24,9,14,73,68,10,18,10,16,10,15,6,11,0,12,18,23,10,16,0,12,0,12,0,12
1500000US360470928001,360470928001,"Block Group 1, Census Tract 928, Kings County, New York",527,88,32,36,46,62,45,39,14,23,0,12,12,20,20,28,53,49,7,11,102,60,62,50,92,44,17,26,0,12,25,29,0,12
1500000US360470928002,360470928002,"Block Group 2, Census Tract 928, Kings County, New York",523,87,32,30,24,27,29,32,0,12,15,23,31,34,11,19,90,50,33,40,55,44,58,48,54,35,34,33,0,12,35,36,22,27
1500000US360470930001,360470930001,"Block Group 1, Census Tract 930, Kings County, New York",428,77,27,31,0,12,29,25,0,12,13,20,22,32,8,11,28,23,21,24,108,71,40,32,12,14,32,37,37,30,51,34,0,12
1500000US360470930002,360470930002,"Block Group 2, Census Tract 930, Kings County, New York",553,73,16,15,23,23,0,12,0,12,34,39,0,12,42,33,17,27,41,42,64,45,92,46,101,58,81,51,26,25,16,21,0,12
1500000US360470932001,360470932001,"Block Group 1, Census Tract 932, Kings County, New York",449,20,5,7,3,6,4,6,38,34,44,34,6,9,33,33,15,22,0,12,44,37,33,31,81,49,78,47,32,29,22,28,11,14
1500000US360470934001,360470934001,"Block Group 1, Census Tract 934, Kings County, New York",504,66,18,24,33,28,18,20,28,26,35,27,6,9,17,16,14,21,40,27,6,9,60,42,110,52,48,40,12,19,50,31,9,15
1500000US360470934002,360470934002,"Block Group 2, Census Tract 934, Kings County, New York",476,72,33,28,13,19,7,12,6,9,5,8,12,13,25,29,63,31,45,31,31,22,32,39,92,51,55,44,29,28,5,9,23,25
1500000US360470936001,360470936001,"Block Group 1, Census Tract 936, Kings County, New York",339,49,5,8,4,8,33,32,25,21,7,12,12,15,0,12,8,13,0,12,24,25,57,41,54,44,31,30,28,29,41,29,10,13
1500000US360470936002,360470936002,"Block Group 2, Census Tract 936, Kings County, New York",269,57,0,12,16,17,22,26,14,16,9,13,0,12,10,16,20,26,0,12,9,16,37,32,52,34,35,29,15,20,30,31,0,12
1500000US360470938001,360470938001,"Block Group 1, Census Tract 938, Kings County, New York",378,92,48,32,18,20,74,61,23,22,6,9,15,24,11,19,81,63,11,18,16,19,26,21,14,22,20,25,0,12,15,24,0,12
1500000US360470938002,360470938002,"Block Group 2, Census Tract 938, Kings County, New York",463,84,62,44,27,30,44,33,47,57,52,53,33,33,16,20,32,45,0,12,12,20,16,19,32,28,47,52,0,12,26,28,17,22
1500000US360470944011,360470944011,"Block Group 1, Census Tract 944.01, Kings County, New York",344,71,31,29,0,12,0,12,24,26,13,20,0,12,59,43,20,23,18,29,27,33,24,29,81,61,21,29,15,17,0,12,11,16
1500000US360470944012,360470944012,"Block Group 2, Census Tract 944.01, Kings County, New York",384,84,46,43,0,12,0,12,20,32,0,12,29,45,16,24,7,13,10,16,64,58,39,37,23,35,99,62,20,32,11,16,0,12
1500000US360470944013,360470944013,"Block Group 3, Census Tract 944.01, Kings County, New York",297,71,21,33,0,12,28,32,24,38,10,16,40,46,0,12,20,22,8,13,0,12,38,34,32,30,52,36,17,29,7,11,0,12
1500000US360470944014,360470944014,"Block Group 4, Census Tract 944.01, Kings County, New York",195,67,0,12,0,12,18,29,0,12,7,10,20,28,0,12,13,21,0,12,8,14,0,12,8,13,20,31,60,51,41,48,0,12
1500000US360470944021,360470944021,"Block Group 1, Census Tract 944.02, Kings County, New York",1168,77,205,81,145,73,112,57,74,47,71,54,132,70,112,80,53,38,0,12,85,72,141,97,20,25,0,12,8,14,10,16,0,12
1500000US360470946001,360470946001,"Block Group 1, Census Tract 946, Kings County, New York",185,55,0,12,40,48,14,22,0,12,0,12,25,19,7,13,0,12,0,12,5,8,9,9,20,26,3,5,58,42,4,8,0,12
1500000US360470946002,360470946002,"Block Group 2, Census Tract 946, Kings County, New York",261,64,23,26,9,14,0,12,7,12,0,12,0,12,45,46,0,12,0,12,11,17,83,60,31,37,19,31,21,28,5,9,7,10
1500000US360470946003,360470946003,"Block Group 3, Census Tract 946, Kings County, New York",226,67,3,7,3,10,11,12,0,12,0,12,0,12,0,12,20,24,0,12,46,39,48,44,0,12,20,19,45,33,7,11,23,36
1500000US360470950001,360470950001,"Block Group 1, Census Tract 950, Kings County, New York",513,80,18,22,41,34,0,12,26,23,34,32,13,17,0,12,25,25,36,39,29,34,90,37,72,44,47,35,27,37,44,36,11,15
1500000US360470950002,360470950002,"Block Group 2, Census Tract 950, Kings County, New York",441,92,43,49,0,12,16,19,4,9,0,12,22,35,18,22,32,36,16,14,16,19,91,56,77,49,28,21,16,21,45,32,17,20
1500000US360470954001,360470954001,"Block Group 1, Census Tract 954, Kings County, New York",429,100,0,12,9,14,0,12,12,19,42,36,0,12,44,47,18,22,14,23,55,50,53,47,58,56,48,31,0,12,51,47,25,25
1500000US360470954002,360470954002,"Block Group 2, Census Tract 954, Kings County, New York",557,113,28,35,0,12,33,36,10,15,21,33,22,35,64,59,8,12,0,12,26,35,136,69,68,54,84,54,32,28,25,32,0,12
1500000US360470954003,360470954003,"Block Group 3, Census Tract 954, Kings County, New York",459,94,23,22,6,9,0,12,56,39,16,25,20,22,0,12,31,37,0,12,103,74,28,32,119,70,29,35,0,12,10,17,18,29
1500000US360470956001,360470956001,"Block Group 1, Census Tract 956, Kings County, New York",583,95,28,28,45,41,72,62,22,25,17,20,0,12,31,35,21,24,29,34,9,13,63,54,44,38,95,74,25,31,53,50,29,28
1500000US360470956002,360470956002,"Block Group 2, Census Tract 956, Kings County, New York",701,100,35,30,9,13,0,12,50,49,37,46,24,27,24,28,39,39,0,12,22,31,203,91,94,55,71,55,35,32,48,44,10,15
1500000US360470958001,360470958001,"Block Group 1, Census Tract 958, Kings County, New York",493,119,0,12,0,12,12,18,0,12,68,70,0,12,19,21,16,25,0,12,0,12,75,61,127,78,90,86,11,18,12,19,63,62
1500000US360470958002,360470958002,"Block Group 2, Census Tract 958, Kings County, New York",674,118,59,71,11,19,45,45,55,53,22,35,22,36,6,9,25,40,34,32,65,50,93,59,36,34,53,60,122,83,16,27,10,17
1500000US360470960001,360470960001,"Block Group 1, Census Tract 960, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470962001,360470962001,"Block Group 1, Census Tract 962, Kings County, New York",522,43,16,18,0,12,22,23,28,31,38,31,0,12,15,23,19,24,0,12,44,34,85,46,133,68,19,19,28,29,75,38,0,12
1500000US360470964001,360470964001,"Block Group 1, Census Tract 964, Kings County, New York",324,63,34,41,0,12,0,12,24,21,17,21,26,22,10,15,4,7,16,20,30,29,0,12,40,30,71,61,38,23,14,15,0,12
1500000US360470964002,360470964002,"Block Group 2, Census Tract 964, Kings County, New York",413,82,27,28,22,25,8,13,4,7,0,12,64,71,27,31,0,12,0,12,54,47,10,15,57,47,41,43,41,31,58,54,0,12
1500000US360470966001,360470966001,"Block Group 1, Census Tract 966, Kings County, New York",312,57,8,12,27,26,17,20,0,12,38,29,0,12,12,18,18,20,0,12,21,29,13,19,106,63,5,15,15,25,6,9,26,32
1500000US360470966002,360470966002,"Block Group 2, Census Tract 966, Kings County, New York",409,71,31,31,0,12,19,23,0,12,12,15,6,14,51,38,6,10,11,17,0,12,36,29,85,59,45,40,49,38,25,25,33,45
1500000US360470968001,360470968001,"Block Group 1, Census Tract 968, Kings County, New York",208,50,31,26,0,12,0,12,10,16,0,12,2,7,29,27,22,34,0,12,0,12,0,12,35,27,14,17,15,20,35,35,15,15
1500000US360470968002,360470968002,"Block Group 2, Census Tract 968, Kings County, New York",232,55,36,33,10,16,0,12,0,12,0,12,22,35,6,10,13,21,0,12,47,45,0,12,41,40,0,12,39,33,18,21,0,12
1500000US360470970001,360470970001,"Block Group 1, Census Tract 970, Kings County, New York",262,73,22,17,0,12,0,12,15,24,12,21,6,11,0,12,0,12,35,40,24,25,34,37,34,39,0,12,26,33,45,46,9,15
1500000US360470970002,360470970002,"Block Group 2, Census Tract 970, Kings County, New York",427,81,76,50,0,12,25,24,37,36,6,10,0,12,15,16,40,49,0,12,37,41,11,13,50,41,40,40,28,31,62,49,0,12
1500000US360470974001,360470974001,"Block Group 1, Census Tract 974, Kings County, New York",281,61,0,12,0,12,0,12,13,19,0,12,20,31,24,25,0,12,0,12,46,39,65,53,29,25,52,35,23,29,9,15,0,12
